"Date","Return","Price"
2000-01-01,NA,100
2000-01-02,-0.0336787250976723,96.6882089692172
2000-01-03,0.0211270018792808,98.7526721112634
2000-01-04,0.00822711394662022,99.5684728385483
2000-01-05,-0.00142582837011092,99.4266064478032
2000-01-06,-0.0109663186995128,98.3422193290123
2000-01-07,-0.0559239832989627,92.9934858752359
2000-01-08,-0.0447154781211378,88.9268363550761
2000-01-09,-0.0326624089256782,86.0691944436145
2000-01-10,0.00585164482484917,86.5743172581547
2000-01-11,0.0273924202470557,88.9785762419594
2000-01-12,-0.0226247944163569,86.9880567031223
2000-01-13,0.0194886209905195,88.6999611167183
2000-01-14,0.0211170780522523,90.5929620984674
2000-01-15,0.0028483535620803,90.8513707296242
2000-01-16,0.0371165451814361,94.2868213741015
2000-01-17,-0.0496967760851525,89.7155986247041
2000-01-18,0.0225160167261666,91.7585497962889
2000-01-19,0.0301556255722493,94.5677296785094
2000-01-20,-0.00614326623712389,93.9885557689034
2000-01-21,0.0366178425149881,97.4940031768603
2000-01-22,0.00584086465083729,98.065118734354
2000-01-23,0.0222140177329774,100.267914915238
2000-01-24,-0.00235130411915346,100.032431508922
2000-01-25,0.0303271696669997,103.112602388566
2000-01-26,-0.00922850570227385,102.165404482444
2000-01-27,-0.0210774405696714,100.034554559263
2000-01-28,-0.0229292915209432,97.7669299582623
2000-01-29,-0.0138366956187703,96.4234746321663
2000-01-30,-5.87056399276435e-05,96.4178141965354
2000-01-31,0.00871121917309005,97.261399903542
2000-02-01,0.0135218459087001,98.5854854315184
2000-02-02,0.0445310459534766,103.074815656326
2000-02-03,-0.000765751782950204,102.995916145036
2000-02-04,0.0056059231581666,103.574924759105
2000-02-05,0.0467243754857267,108.52924078671
2000-02-06,0.000925610741178051,108.62974312356
2000-02-07,0.0194708476312233,110.765582121219
2000-02-08,-0.0100167651425406,109.661607656348
2000-02-09,0.00904627362376068,110.658137208819
2000-02-10,-0.00458267361812978,110.152187269969
2000-02-11,0.0135626243989151,111.656316929109
2000-02-12,-0.0381307547732911,107.478926938363
2000-02-13,-0.0139888879791389,105.985883624734
2000-02-14,0.013027895663404,107.375690128308
2000-02-15,-0.00500461045803742,106.839659058692
2000-02-16,0.0106441886044283,107.982954471674
2000-02-17,-0.0120768616973811,106.686702348543
2000-02-18,-0.0163936031444435,104.951980907279
2000-02-19,0.00962098903106543,105.966595737111
2000-02-20,-0.0168788904514549,104.193007385191
2000-02-21,-0.00324003089416299,103.855965130816
2000-02-22,-0.02196940362718,101.599192260249
2000-02-23,0.010064017978191,102.626850871289
2000-02-24,0.00113177978057308,102.743067619526
2000-02-25,-0.0030796615136158,102.427140472422
2000-02-26,-0.0169238984903551,100.708260049682
2000-02-27,-0.0377349687952327,96.9788442187144
2000-02-28,0.0169763477330029,98.6392446922307
2000-02-29,-0.0104836769396873,97.6105444197688
2000-03-01,-0.00594291750259876,97.0321733150336
2000-03-02,0.0185946668366365,98.8533337120332
2000-03-03,-0.0113052925889909,97.7420613167276
2000-03-04,-0.0248332560205368,95.3446980532725
2000-03-05,-0.0263642939473677,92.8638490205942
2000-03-06,0.0159649752459375,94.3583158923617
2000-03-07,-0.0393894722608828,90.7138398180256
2000-03-08,0.000790850149176909,90.7856092474694
2000-03-09,0.0158843465158104,92.2391933774226
2000-03-10,0.00860916073161998,93.0367235256655
2000-03-11,0.00820227246389928,93.8029742839855
