"Date","Return","Price"
2000-01-01,NA,100
2000-01-02,0.00870912254320999,100.874715728718
2000-01-03,-0.0299799438441761,97.8953807122307
2000-01-04,-0.0137884188914528,96.5548215301221
2000-01-05,0.0138702411776531,97.9033910637972
2000-01-06,0.0073648932095839,98.6271008351638
2000-01-07,-0.0277043865273707,95.9322001630578
2000-01-08,0.0238269738835472,98.2454233061889
2000-01-09,-0.0222041268939549,96.0880098387335
2000-01-10,0.00793353265434765,96.8533591500441
2000-01-11,-0.0032553586067173,96.5385793722611
2000-01-12,0.0119765190755818,97.7017268353661
2000-01-13,-0.020385648152282,95.7301777380161
2000-01-14,-7.94843840113283e-05,95.7225689861998
2000-01-15,0.00177711936453915,95.892830660018
2000-01-16,0.00674959673478327,96.5422578169417
2000-01-17,0.00918071855006141,97.4326661542756
2000-01-18,-0.0343430425670345,94.1433380132979
2000-01-19,-0.000587434636100901,94.0880511960762
2000-01-20,-0.0371133059254207,90.6601366464972
2000-01-21,-0.00896319172454196,89.8511633672508
2000-01-22,0.00963580627147564,90.7211364856224
2000-01-23,0.0564170478737063,95.9864864269631
2000-01-24,-0.0566056811265441,90.7040250764872
2000-01-25,0.00996719072706654,91.6126098912817
2000-01-26,-0.0238355869577336,89.454788195368
2000-01-27,-0.009674293247711,88.5935489993012
2000-01-28,-0.0446355957264418,84.7260786704137
2000-01-29,-0.04016702613474,81.3903261603728
2000-01-30,-0.046810947717919,77.6681664316181
2000-01-31,-0.0488108120196789,73.9681550166713
2000-02-01,-0.0190299615994521,72.5738527042541
2000-02-02,-0.028402209574688,70.5415918932793
2000-02-03,0.0356783831838542,73.1038384519338
2000-02-04,-0.0367945779182262,70.4628976670647
2000-02-05,0.0199107813766627,71.8799293076798
2000-02-06,-0.0133791667970125,70.924640478259
2000-02-07,-0.00738161882681608,70.4030293525454
2000-02-08,0.00425039115011449,70.7029066118105
2000-02-09,-0.0643359787416929,66.2974016233563
2000-02-10,0.00260732086143618,66.4704857665627
2000-02-11,-0.101226923798739,60.071234656819
2000-02-12,-0.00951186946767008,59.5025538106319
2000-02-13,-0.0685894534448802,55.5581255198147
2000-02-14,0.0293328498718325,57.2119406512705
2000-02-15,0.00655041638456562,57.5879327928274
2000-02-16,0.00807694701144974,58.0549509761485
